0.000328869157726,0.000302316704137,0.000278074616397,0.00025609100986,0.000236313999878,0.000218691701806,0.000203172230995,0.0001897037028,0.000178234232574,0.000168711935669,0.00016108492744,0.000155301323239,0.000151309238419,0.000149056788334,0.000148492088337,0.000149563253781,0.000152218400019,0.000156405642405,0.000162073096292,0.000169168877033,0.000177641099981,0.00018743788049,0.000198507333912,0.000210797575602,0.000224256720911,0.000238832885193,0.000251175180602,0.000277082902181,0.00029555444174,0.0003171313744,0.000332576797852,0.000336427394695,0.000347326848816,0.000358258013735,0.000372258330843,0.000403020069501,0.000432737616897,0.000459211602718,0.000489921245065,0.00052204428296,0.000554821922317,0.000578904007982,0.000601409613998,0.000632676460359,0.000654740380266,0.000682335569285,0.000697475210047,0.000708943193467,0.000721906114485,0.000734470385476,0.00073974570315,0.000754393826551,0.000772679631439,0.000790623412725,0.000812213935726,0.000838198669242,0.000867238964606,0.000902145757512,0.000934850915046,0.000972869896224,0.00101424116171,0.00104843446167,0.00108520766152,0.00112248596907,0.00117204541549,0.00122417343651,0.00127828111732,0.00132900706807,0.00137949065774,0.00143109318554,0.00148688606873,0.00154900978614,0.00161787204803,0.00169596668211,0.00177457774918,0.00185351271939,0.00193195617224,0.00201819368612,0.00210281847943,0.00219085218348,0.00226751530156,0.0023453539842,0.00243422802438,0.00252574991616,0.00262656080655,0.00271704077212,0.002799898821,0.00288363571198,0.00298052578877,0.00308517368566,0.00319160644745,0.00329971082127,0.0034131471392,0.00352316548616,0.00363158017279,0.00374129273706,0.00385515941581,0.00397543620577,0.00409696557223,0.00422750986542,0.0043565388355,0.00449323275835,0.00462255165572,0.0047561809565,0.00490367467096,0.00505365315292,0.005212383815,0.00538344771226,0.00555746071368,0.00573296185754,0.00590100869891,0.00607996178958,0.00627046667078,0.00647316888374,0.00668813638018,0.00689772210126,0.00711309051277,0.00733088706536,0.007560654444,0.00779954773717,0.00803231178619,0.00826890831159,0.00851390366822,0.0087641811377,0.00901065104642,0.00925763059296,0.00951465113702,0.00977290613714,0.010035285806,0.0103066758714,0.0105774430462,0.0108626159833,0.0111381986692,0.0114180849634,0.0116998489897,0.011984747855,0.0122836266518,0.0126007799282,0.0129254056275,0.0132450572617,0.0135786503216,0.0139234531484,0.014277753359,0.0146541537305,0.015046896488,0.0154586793143,0.0158761270481,0.016301289566,0.0167375214172,0.0171971422467,0.0176832347969,0.0181849177342,0.0186955476466,0.0192126510917,0.0197352155892,0.0202725663786,0.0208166194715,0.0213831260742,0.0219553768613,0.0225489984609,0.0231716399703,0.0238318112086,0.0245153080035,0.0252252561337,0.0259564051971,0.0267201892013,0.0275276570941,0.028366498291,0.0292502555675,0.0301557709812,0.0310953505866,0.0320722560658,0.0330915837969,0.0341627043206,0.0352783513341,0.0364549578257,0.0376893481857,0.0389693477326,0.0402952033579,0.0416597597465,0.0430744282554,0.0445488761478,0.0460910945446,0.047683717254,0.0493352744807,0.0510668018086,0.0528853616854,0.0547666206041,0.0566859256846,0.0586449621293,0.0606892213425,0.0627879076094,0.0649215572957,0.0671081413633,0.0693587087601,0.071683359375,0.0740839211092,0.0765633657172,0.0791119579843,0.0817273422512,0.0843974049933,0.0871359902387,0.0899141550895,0.0927556237525,0.0956520109866,0.0985797851151,0.10155333831,0.104587914405,0.107671929898,0.110793968902,0.113969884551,0.117203769803,0.120532579063,0.123938694717,0.127399633809,0.130921609392,0.134486806792,0.138080709258,0.141683662893,0.14534321577,0.149041575869,0.152754996332,0.156522250403,0.160315240052,0.164191851074,0.16810862382,0.172108510568,0.176142047001,0.180217217447,0.184280537114,0.18837701042,0.192523459944,0.196692349386,0.200851675758,0.205033186098,0.209229353622,0.213421808717,0.217613992005,0.221753644093,0.226018782601,0.230352987226,0.234699516026,0.239095905526,0.24353366176,0.247955467464,0.252406207005,0.256916642122,0.261366994338,0.265765268365,0.270109346374,0.274415711184,0.278748103763,0.283008066616,0.287195604273,0.291349859182,0.295526689915,0.299604102767,0.303644366419,0.307670260551,0.311663934246,0.315580745499,0.319500999639,0.323304098237,0.326951213687,0.330509826566,0.333924939026,0.337274489412,0.340512050852,0.343684915469,0.346712893453,0.349681230221,0.352581017306,0.355389882739,0.358058418833,0.360607495822,0.363051043807,0.365461250154,0.367677997985,0.369693386782,0.371617776916,0.373516594556,0.375293919071,0.37694857263,0.378541483002,0.379991828423,0.381391830688,0.382762122201,0.383997839884,0.385129138441,0.38614258382,0.387013609211,0.387814676053,0.388482466943,0.388908918278,0.389215242317,0.38943682831,0.389594211263,0.389564935402,0.38945951965,0.389216476773,0.388982471473,0.388710218421,0.388256738161,0.387749865978,0.387138101272,0.386455868379,0.385554058598,0.384592763892,0.383551727854,0.382369141612,0.381088843078,0.379700811639,0.378284131759,0.376835960793,0.375384009446,0.373896039164,0.372423115655,0.370871386284,0.369286011757,0.367648604341,0.366134203109,0.364506105077,0.36277918714,0.361078253937,0.359418725974,0.357842393555,0.356245147864,0.354593001723,0.352980301548,0.351452713154,0.349890689099,0.348293903215,0.34674638685,0.34521259673,0.343639519197,0.342097438969,0.340496487645,0.338821951416,0.337118103084,0.335389687944,0.333768323927,0.332137770573,0.330395081045,0.328594367552,0.326789647173,0.324957379172,0.3231280716,0.321193223698,0.319225090785,0.31716704417,0.315162042924,0.313055580716,0.310866885616,0.308676541554,0.306417088338,0.304252282793,0.302000147977,0.299752065348,0.297546923669,0.295306272691,0.293128893815,0.290967080411,0.288920313779,0.286804911392,0.284694329046,0.282637537273,0.280957281774,0.278828298105,0.276726497385,0.27472510664,0.272744629166,0.270768761083,0.268853564816,0.26699231994,0.265138923487,0.263367152892,0.261587450068,0.259844049311,0.258056982787,0.256325478109,0.254623378402,0.252937405899,0.251336742238,0.249769313757,0.248589728715,0.24692508852,0.245286639178,0.243673214185,0.242052808287,0.240459365627,0.238891264424,0.237305294187,0.235643340349,0.233969193709,0.23229249888,0.230693180662,0.229110159529,0.227556473149,0.226437901947,0.225227353576,0.223568376023,0.221960670299,0.220430988993,0.218937453465,0.217860031553,0.216722972956,0.215073997895,0.213840092257,0.212550817302,0.211197858005,0.209840733268,0.208006854811,0.206645048202,0.204879889308,0.203557243268,0.202251102699,0.200520732815,0.198360158397,0.19666923901,0.195068092891,0.193874274232,0.192677830371,0.191032746677,0.189441836351,0.187943517023,0.186517221977,0.185156507125,0.183880827041,0.18311536463,0.182413498223,0.181298347257,0.18064579114,0.180045496683,0.179435750143,0.178810945504,0.177720882309,0.176623858594,0.175656033728,0.175171427055,0.174717799566,0.174321401007,0.17393127439,0.17356209955,0.173249623617,0.172956452763,0.17270941206,0.172466351062,0.172242142133,0.172030896126,0.171299837664,0.169971112212,0.16953505477,0.169039836305,0.168534540602,0.168059265964,0.167189552041,0.166318089493,0.165884913204,0.164981268727,0.164079377405,0.163157995267,0.162195185237,0.161741127388,0.160870002334,0.160445859092,0.159638003874,0.158809652156,0.158439992594,0.158223548281,0.158093522686,0.158020007997,0.157632556412,0.157291758206,0.157490632473,0.157828964032,0.158324939026,0.159013144874,0.159827756757,0.160773048836,0.161300145712,0.161910929648,0.163042762759,0.163909036061,0.164794256564,0.165724418063,0.166671587874,0.167647168295,0.169172104307,0.170806972594,0.172094011938,0.17337124132,0.174598295161,0.175811538949,0.176956982787,0.178059431313,0.179130338922,0.180167390723,0.181172061271,0.182084312964,0.182893626878,0.183673877847,0.184985866793,0.185898197763,0.18686884942,0.187833115881,0.188782124919,0.189649666653,0.1904366539,0.191134873566,0.191840185124,0.192534771638,0.193174647966,0.193801280506,0.194431784028,0.195034859975,0.195591139846,0.196130341187,0.196642341458,0.197161843599,0.197628189383,0.198077556299,0.198579653742,0.199009541169,0.199393271264,0.19976783694,0.200148099233,0.200535940407,0.200919838117,0.201246674512,0.201611135769,0.201993622348,0.202349702894,0.202647845547,0.202883642507,0.20311695017,0.203333886001,0.203486788671,0.203633691206,0.203776394325,0.203850613446,0.20392094573,0.204023487124,0.204107110762,0.204162190153,0.204263811933,0.204349331424,0.204407989604,0.204459395072,0.204453297539,0.204447648487,0.204362776802,0.204184294844,0.204003119732,0.203856470884,0.203664117716,0.203478688828,0.20326786412,0.203071166573,0.202884972096,0.202703137852,0.202500974723,0.2022450029,0.201969562913,0.201666826724,0.201296419693,0.200896698296,0.200470527827,0.200085348095,0.199688222452,0.199239299487,0.198795579357,0.198335596119,0.197881884823,0.197421274164,0.19700839958,0.19657620859,0.196127865479,0.195635704842,0.195088621102,0.194489785342,0.193832576798,0.193145444586,0.192416395231,0.191713996536,0.191010501553,0.190291153436,0.189520374936,0.188786328865,0.188036982334,0.187277748829,0.186566385038,0.185812297743,0.184979051237,0.184168391879,0.183349057352,0.182516198171,0.181643632541,0.180767338627,0.179890988087,0.179022778161,0.178110886612,0.177666763303,0.176809939819,0.176375291242,0.175852226167,0.175287221297,0.174637578044,0.17393049521,0.173137383249,0.172269710142,0.17135891488,0.170422583367,0.1694599183,0.168516648917,0.167586342455,0.166676176879,0.165760962492,0.16488732096,0.163953313394,0.163039129608,0.162147066367,0.161253399467,0.160357730255,0.159439895197,0.158559261434,0.157670038575,0.156788695849,0.155930298151,0.155104469706,0.154291511315,0.153543204445,0.152819695419,0.152135047975,0.151484611952,0.150858627218,0.150243641601,0.149654479899,0.149099504701,0.148586920045,0.148142178374,0.147753614647,0.147403142383,0.147120311514,0.146895939501,0.146705769849,0.146571981994,0.146470378334,0.146463578633,0.146542284832,0.146654020092,0.146817226507,0.147060960227,0.14687023337,0.147145748104,0.147036796599,0.146928653719,0.146830479355,0.146727949286,0.14662947367,0.146549127569,0.146471087296,0.146387010647,0.146295615598,0.146197683595,0.146081939184,0.145945231671,0.145798995063,0.145656126595,0.145514517499,0.145380072777,0.145256455028,0.145143621216,0.145028345671,0.144923955991,0.144818209542,0.144708963579,0.144605307777,0.144504589754,0.144381513354,0.144236930237,0.144075044351,0.143903210334,0.143724341051,0.143549895423,0.143396150152,0.143257474304,0.142690992617,0.142250305399,0.141886034407,0.141982548485,0.142071320597,0.141762645429,0.141884485108,0.141561605768,0.141304832115,0.141027849624,0.140771313802,0.140485853203,0.140083526989,0.139564165282,0.139090224763,0.138510931913,0.138017421302,0.137584059278,0.137268971733,0.137113369115,0.137105724548,0.137405303247,0.137928862104,0.138686145395,0.139612743959,0.140923278739,0.142620066888,0.144681055812,0.147088634693,0.149792582687,0.152972779294,0.156494045914,0.16034102093,0.164622449728,0.16920143906,0.174027351311,0.179122270789,0.184482466943,0.190205726813,0.196249736869,0.202599694966,0.208954815127,0.215484849783,0.222067630819,0.228637514622,0.23524954434,0.241919242407,0.248442223675,0.254978756779,0.261343682372,0.267418189156,0.273708540013,0.279754552381,0.285523790642,0.290579875717,0.295204123152,0.29971415509,0.303431555257,0.307088247368,0.310225059074,0.312805196789,0.314914440487,0.316480958415,0.317674768014,0.318747326849,0.319317337495,0.319662461959,0.319712714513,0.319475452061,0.31900880276,0.318271463296,0.317435322047,0.316291885049,0.314998677955,0.313540234955,0.312074577749,0.310467580988,0.308756858209,0.306987196382,0.305171359103,0.30334738574,0.3014084177,0.299502596504,0.297660704275,0.295771551633,0.293986211082,0.292318309204,0.290735657275,0.289245238466,0.287765836894,0.286285615372,0.284715588871,0.283318300144,0.281917129109,0.28057541582,0.279371406669,0.278227849624,0.277077467962,0.276123049968,0.27513009203,0.274156944281,0.273284054748,0.272496514826,0.271737528212,0.271034850915,0.270335559878,0.269649967905,0.26906425362,0.268336230335,0.267564101861,0.266800530772,0.266148373305,0.265461954587,0.264874521123,0.264309862807,0.263552651998,0.262817602506,0.262046443477,0.261212839091,0.260402555733,0.259549924869,0.258695656369,0.257753725635,0.256790338016,0.255767411109,0.254763782488,0.253790079799,0.252822592427,0.251812460827,0.250771803054,0.249713847042,0.248692163651,0.247691049243,0.246695178442,0.245702080071,0.244709373554,0.243649213641,0.242543256541,0.241467719157,0.240455752861,0.239434470385,0.238380242657,0.237331152077,0.236298711931,0.235300829759,0.234336461371,0.23338732096,0.232466801809,0.231558908085,0.230621466693,0.229659911505,0.228662738296,0.22766707588,0.226672598089,0.225679735284,0.224699174003,0.22370783105,0.2226996474,0.221712897983,0.220780004826,0.219887336815,0.218996243019,0.218092863554,0.217197633764,0.21628614313,0.215353225057,0.214385719564,0.213420608237,0.212461107455,0.211511874177,0.210584131759,0.209278158804,0.208078657117,0.207347689258,0.206620615032,0.205906578474,0.205198539787,0.204488034453,0.203761533286,0.202636696936,0.201937333417,0.201238368549,0.200540980159,0.199855755126,0.199186573491,0.198104129947,0.197115058847,0.19660861476,0.196137301707,0.195663408753,0.195160849239,0.19426428986,0.193429552947,0.192643138758,0.192297337042,0.191520055563,0.191193558927,0.190455671319,0.189827367167,0.189248355185,0.188719860768,0.188621086164,0.188158097195,0.187735713902,0.187348103763,0.187387060478,0.18699072534,0.186990507895,0.186928628804,0.186790014112,0.186164826679,0.185552396046,0.184970201659,0.184821135995,0.184236305082,0.183665438244,0.183105285126,0.182579680923,0.182061005528,0.181551718794,0.181041315388,0.180516687423,0.180404723392,0.180322479174,0.179832932412,0.179353637298,0.178893597433,0.178439263246,0.177970115587,0.177451385831,0.177364824414,0.176910653311,0.176439100162,0.175981812341,0.17546965578,0.174885393396,0.174767834675,0.174656491269,0.174127990057,0.17356567834,0.172960024758,0.172353390406,0.172186621057,0.172077617456,0.172041111532,0.171587730935,0.171554828717,0.171110943239,0.171121745295,0.171102576118,0.17115135412,0.171231165667,0.170839639245,0.170857882014,0.170923996762,0.170974310472,0.170584555325,0.17060741428,0.170173438426,0.169679728489,0.169133396748,0.169008354279,0.168888152236,0.168758269339,0.168185309589,0.167997935017,0.16772729695,0.167437360598,0.167149616821,0.166845220346,0.166551012096,0.166237050285,0.165895835309,0.165540649461,0.165207957894,0.164898243064,0.164571562958,0.164231990148,0.163870940068,0.163496342682,0.163082969785,0.162636502142,0.162177311673,0.161732112461,0.16125553768,0.160800360893,0.160370525562,0.159946425356,0.159521801922,0.159098349522,0.158710703143,0.158337405899,0.157929451019,0.157514476728,0.157075438471,0.156640932593,0.156182951665,0.155729654874,0.155314501643,0.154901491156,0.154479051237,0.154030905186,0.153589210017,0.153169615009,0.152739646041,0.15230899982,0.151909267097,0.151461501575,0.150973927678,0.150482688918,0.150001060795,0.149476389795,0.14894579567,0.1484541492,0.147953449298,0.147405615825,0.146824483749,0.146283010556,0.145744105938,0.145177848491,0.144591810303,0.14397323004,0.143350411856,0.142685977781,0.14201854024,0.141339322137,0.140626094205,0.139906417655,0.139165784798,0.138406555823,0.137608401845,0.136866317086,0.136136638045,0.135411627286,0.134675019435,0.133961737141,0.133245637116,0.132481712679,0.13167163997,0.130877096493,0.130058917145,0.129232252895,0.128419421347,0.127590555461,0.126706775534,0.125876749939,0.12503424388,0.124229147502,0.123482652677,0.122699296316,0.121883105689,0.121086702599,0.120303794719,0.119507554714,0.118723811027,0.11795632592,0.117151163855,0.116355965776,0.115601774288,0.114878484972,0.11416089907,0.113437797754,0.112738606379,0.112051775421,0.111356430113,0.110679422706,0.109973510907,0.109232538292,0.108480487283,0.107743868107,0.1069875452,0.106256185487,0.105538558813,0.104801391494,0.104040647196,0.103311713358,0.102585778456,0.101887377586,0.101194519311,0.100501704071,0.0998287782973,0.0991664393995,0.0984424932172,0.0977343616627,0.0970450572617,0.0963777669494,0.0956797352839,0.0949457526342,0.0942186036614,0.0935053349577,0.0928105264683,0.0921497504598,0.091468169903,0.0907727883542,0.0901005307719,0.0894812234263,0.0888251315556,0.0881989678826,0.0875927480362,0.0869764622766,0.0863591459161,0.0857469281988,0.0851496666527,0.0845613203708,0.0840121188033,0.0834703828637,0.0829146443418,0.0823650758352,0.081801887541,0.0812584935797,0.080702046095,0.0801501083388,0.0796228325228,0.0791200759485,0.0786257136752,0.0781199355149,0.0776362031541,0.077184072868,0.0767580790742,0.0763511140241,0.0759339811332,0.0755614585392,0.0751970878853,0.0747910696289,0.0743713636333,0.0739964287537,0.0736034073942,0.0732118855025,0.0728174077113,0.072460335071,0.0721488195214,0.0718358520702,0.0715050812713,0.0711700159244,0.0708544436578,0.0705304272588,0.070174133798,0.069793339216,0.0694017901436,0.0690323887981,0.0686648493295,0.0682627247061,0.0678516553727,0.0674643646073,0.0670626567544,0.0666603260107,0.0662432633366,0.0658395191975,0.0654053553432,0.0649450912376,0.0644683058064,0.0639846006263,0.0635033371775,0.0630056883066,0.0624781769247,0.0619108299859,0.0613514107465,0.060789083174,0.0602299312113,0.0596864557079,0.0591277612867,0.0585893096797,0.058074292352,0.0575455215984,0.0569918238929,0.0564166104113,0.0558464683922,0.0552375689834,0.0546187803359,0.0540077155326,0.0533893345953,0.0527724418005,0.052126060229,0.0514574561836,0.0508212243323,0.0501936042277,0.0495657077861,0.0489519973963,0.0483468489218,0.0477581810018,0.0471636080783,0.0465557664511,0.0459389212224,0.0453245086649,0.0447386403553,0.0441532862137,0.0435793728748,0.0430284272135,0.0425025897087,0.0419946144431,0.041480494078,0.0409712458504,0.0404762878672,0.0399905418707,0.0394914999898,0.0390059782339,0.0385087801094,0.0380232311728,0.0375463279587,0.0370788179358,0.0366311045108,0.0361935657217,0.0357665888933,0.0353398612211,0.0349283094305,0.0345495239541,0.0341884648134,0.0338198132018,0.0334567630761,0.03309648085,0.0327246083274,0.0323443437688,0.0319589964223,0.0315818621724,0.0312088978923,0.0308292471641,0.0304665073512,0.0301104902274,0.0297548944041,0.0294031650331,0.029048844437,0.0286881612958,0.028308091532,0.0279262006625,0.0275432927824,0.0271413244479,0.0267526202869,0.0263564957994,0.0259567947869,0.0255617801773,0.0251644008482,0.0247656194489,0.0243502147964,0.0239238314129,0.0234852325771,0.0230411047373,0.0225937152155,0.0221255302056,0.0216419224229,0.0211535013941,0.0206667044112,0.0201726094147,0.0196761451686,0.0191863900213,0.0186920889046,0.0182028977564,0.0177178403372,0.017240336883,0.0167673250368,0.0163057743788,0.0158653181963,0.0154246241828,0.0149885305001,0.0145627156458,0.0141427355783,0.0137450119606,0.0133503348445,0.0129635786325,0.0125853775408,0.0122174530125,0.0118726909567,0.0115338973261,0.0112224361378,0.0109313468719,0.0106492498822,0.0103709106219,0.0101024152993,0.00983586339551,0.00957802290082,0.0093334850857,0.0090934773845,0.00884946732765,0.00860191019159,0.00837878849008,0.00815882654303,0.00795375508049,0.00775756717136,0.00756951534686,0.0073929564214,0.00720818213433,0.00702542827807,0.00684953527936,0.00666551978637,0.00648512385441,0.00630823423064,0.0061497436646,0.00598061412599,0.00580974275858,0.00564651369337,0.00548847840378,0.00532874658652,0.00517481105004,0.0050246423033,0.00487940685063,0.0047346742406,0.00459242866313,0.00444928159298,0.00431092285326,0.00417560608504,0.00405010833877,0.00392766388929,0.00380621153477,0.0036998512548,0.00359762243875,0.00349062794284,0.00339199150713,0.00328531185414,0.00317860275541,0.00307981003077,0.00299097449655,0.00291473720919,0.00282750080519,0.00274744463178,0.00266797284306,0.00259691800603,0.00252233421025,0.00244668130758,0.00237943403131,0.00231885734781,0.00224758733037,0.0021856402874,0.00213209887083,0.00207692208314,0.00201499769074,0.00195675175085,0.00190876878408,0.00185936336153,0.00182248823412,0.00178794385033,0.00174759412554,0.00170411409202,0.00166337477742,0.00161561831635,0.00157313037777,0.00152784056374,0.00148286559262,0.00143690305666,0.00139835178709,0.00136233738133,0.00132931285076,0.00129648991027,0.00126372133114,0.00122759593758,0.00119495873176,0.00116941341929,0.00113571616681,0.00110330773174,0.00108045104189,0.0010550756087,0.00103451342156,0.0010216999943,0.00100929201224,0.000987837392656,0.000962844754091,0.000945104827932,0.000930979932691,0.000921251513021,0.00091463754668,0.000914605835883,0.000911681647339,0.000902249950132,0.000885869058153,0.000882985640635,0.000884611951536,0.000883869012852,0.000877096492523,0.000870312646909,0.000866294435851,0.000859272759256,0.00085260216649,0.000860869624417,0.000860104035162,0.00085255007018,0.000843070806777,0.000849494508333,0.000854932910109,0.000862298875363,0.000863295500428,0.000858149291001,0.000845886272586,0.000834055880051,0.000825480374377,0.000803226189684,0.000782457882362,0.000763311355826,0.000748608871059,0.000735312986667,0.000713926318793,0.000689957485977,0.000661559700158,0.00063223735519,0.000602119735816,0.000571336126775,0.000540015812808,0.000508288078657,0.000476282209062,0.000444127488764,0.000411953202503,0.000379888635022,0.00034806307106,0.000316605795358,0.000285646092657,0.000255313247699,0.000225736545223,0.000197045269971,0.000169368706683,0.0001428361401,0.000117576854964,9.37201360144e-05,7.13952679927e-05,5.07315356396e-05,3.18582236959e-05,1.49046169024e-05,0.0
